mine_id,state,mine_type,shift,workers_underground,methane_ppm,co_ppm,water_seepage_m3h,roof_stability,pillar_stress_kpa,ventilation_cfm,incident_history,near_miss_last_30d,equipment_maintenance_days,target_incident
MINE494,Jharkhand,Underground,Night,50,1185.7887892366691,22.25197695247312,0.004700467007722309,95.13270196867282,4099.816462836366,28027.568255620827,0,3,6.00202800213526,0
MINE495,Odisha,Underground,Night,51,725.3469709961619,5.0,0.5615449919715455,45.988683818106345,5562.307585039152,25322.03761215971,0,2,12.08899872432508,1
MINE496,Odisha,Opencast,Night,49,917.880325054694,5.011110931387503,2.2825162214445927,75.34620988425631,5554.816985468409,27854.728473019364,1,2,10.556138864819598,0
MINE497,Telangana,Underground,Day,57,1031.7717279060419,25.34029586346681,0.2585435686939775,84.37355391981065,3364.2110448138865,20927.985895034046,1,1,15.450764194778646,0
MINE498,Jharkhand,Opencast,Day,32,589.133849143219,31.13770855789909,0.2415393898828481,77.90172862487694,4281.407299370491,27852.430430398454,0,0,18.430487349457376,0
MINE499,Telangana,Underground,Day,52,1214.2480404754929,28.75455857627253,1.058524436342255,94.64797754150301,4837.454019100878,29972.07264103792,0,0,1.9037825439693044,0
MINE500,Odisha,Underground,Day,51,1125.2784466040878,26.675701058009903,2.087322504033811,73.88482005362214,4172.391902372899,31102.753019656164,0,3,3.8598065604199157,0
MINE501,Jharkhand,Underground,Day,42,698.1318296065277,36.62259597505667,2.490089606355524,72.23172836721082,5202.025598745358,35067.7714732435,1,2,0.10315613939888228,0
MINE502,Jharkhand,Opencast,Night,58,1321.2638595831995,19.604087792628683,0.3931265992096782,83.88494320520014,4837.43042149233,26220.49221751193,1,1,14.802386298573682,1
MINE503,Telangana,Opencast,Day,47,1414.761823407288,33.94910556026825,0.16586808642316286,76.48970722427025,6699.073488427215,26369.555434235896,0,0,1.1753871510562341,0
MINE504,Odisha,Opencast,Day,41,1268.1103436594667,8.679851149735825,5.6400998802695215,69.14386892579293,2663.6650368842547,17384.137679130763,1,2,13.836921766834415,0
MINE505,Jharkhand,Underground,Night,59,1102.779547437309,15.950521670619338,0.6040120309374603,82.74216059379569,4353.076812303123,22342.942994307876,0,0,2.796944777556501,0
MINE506,Telangana,Underground,Day,50,1377.4326455255564,6.929586050681838,3.8393652023788114,65.21207560175033,3409.7969861853708,24034.589629966937,2,0,3.213540986116199,0
MINE507,Odisha,Opencast,Night,49,1404.0661081430073,22.251546993302078,3.982736064693041,65.8323427197101,5224.928946526853,30251.597761381774,2,0,0.27942950849777104,0
MINE508,Telangana,Underground,Day,42,1292.2210709159065,24.537387827336573,2.9614086999457805,67.0800896735158,2559.3937319453466,21944.994379551856,1,0,2.7708090283556026,0
MINE509,Chhattisgarh,Underground,Day,44,952.6163248695717,26.1410149222652,0.36985054300437326,95.29603740249611,4915.575252269864,28981.70009874416,2,1,15.347562013320193,0
MINE510,Jharkhand,Underground,Day,42,1282.9802296533542,25.618833528871352,3.4497139056706003,30.0,3743.9418823819906,24991.891415183098,2,2,0.18115581887818552,0
MINE511,Chhattisgarh,Opencast,Day,58,1558.6441952476437,15.72446669188272,2.9328456583685734,80.93398252144414,3619.005760654783,24114.15942442619,2,0,3.649991891472238,0
MINE512,Odisha,Opencast,Night,42,1021.011282416481,23.097591555867844,1.816263167404326,75.51407721300333,2764.2021557511753,26244.46984566628,1,0,0.22332216777584343,0
MINE513,Chhattisgarh,Underground,Day,32,1829.3818017397293,10.025533313942514,0.8225701279942723,49.7869431114282,3941.9088645587926,23044.21813873579,0,1,3.244516023044667,0
MINE514,Chhattisgarh,Opencast,Day,37,1042.3107198043847,38.6322897513225,0.609001715276627,79.64590168704004,5801.400636349111,22854.81375953667,0,0,1.326613013756829,0
MINE515,Odisha,Opencast,Day,44,1209.7221040020409,21.96373927101999,0.25996502233299174,82.13627987747299,4469.773579764625,16476.07047104943,0,0,2.0345101927444538,0
MINE516,Telangana,Underground,Day,40,998.2543211980992,20.111138809563087,1.425708457803433,83.844588470361,5253.216501449369,23760.22896336055,1,4,14.703133324791523,0
MINE517,Chhattisgarh,Underground,Night,48,1266.9812507760782,40.88940328444083,1.7602111441989925,35.22257905432576,6497.5701863595295,22600.159269256368,0,1,4.009518113289982,0
MINE518,Telangana,Opencast,Day,50,677.3334922094175,12.577534664507708,0.8905096166170134,95.49584117781657,4816.506701787091,22420.0950532546,0,0,2.2394893787255534,0
MINE519,Chhattisgarh,Underground,Night,55,1036.1874603549836,13.744128859680309,1.2900823776457093,63.933949429727384,3829.4405135251914,27084.3653129502,0,0,6.22989995321904,0
MINE520,Telangana,Underground,Night,50,872.3636398954299,14.03779675131435,0.9035871501970358,85.29851620129764,5060.7026582193475,28293.15976395255,0,0,1.0729309435224836,0
MINE521,Odisha,Underground,Day,48,1240.6015043676873,24.32128618300518,2.0488995267916366,86.11610671023429,3846.84462442285,26160.97252321164,1,0,2.1019829490231787,0
MINE522,Chhattisgarh,Opencast,Night,43,1498.3342126526722,29.316316296375973,4.630514246115708,61.84954371571061,3894.692780043397,29977.075952247375,2,0,5.5314309001071145,0
MINE523,Odisha,Opencast,Day,41,1393.8018561343654,32.39675468117834,0.3580625802384572,84.90689928527325,2676.1286404572184,27877.809629151827,1,1,1.898280928420152,0
MINE524,Chhattisgarh,Opencast,Day,40,488.50219174233234,50.71995317494969,0.9606213210247603,69.21760138631463,5611.508989301271,23524.71905097179,1,2,7.956985196145017,1
MINE525,Odisha,Underground,Day,38,1812.620895878364,5.0,0.30366680945389424,43.92934230992764,4036.7969092206727,22685.7185714281,1,1,4.733910712571381,0
MINE526,Odisha,Opencast,Night,44,1288.5839821862605,31.08735589124417,1.9613586373466525,92.51612888291669,4718.517894979034,26564.111183834233,0,0,10.348531995880641,0
MINE527,Chhattisgarh,Opencast,Night,36,967.0502578520999,19.42869427427769,2.610317494918016,63.3743255547564,3256.8456856720327,27868.835549509506,0,0,20.72857683754824,1
MINE528,Chhattisgarh,Underground,Day,46,1247.1383756972823,19.135848511112265,5.373930104866426,62.18259805892919,5023.137155658567,31989.221535157492,2,2,0.8615426910314326,0
MINE529,Chhattisgarh,Opencast,Night,45,1252.8569467508078,18.802278717461224,0.6538770479844176,68.95401197944916,3585.6705142378996,30955.86522470048,0,0,2.8522523454512387,0
MINE530,Jharkhand,Underground,Day,47,999.9453849145309,15.912303291920267,5.999930675299709,79.08355087991082,4329.949533957811,22292.634967464153,0,1,2.694996904377095,1
MINE531,Telangana,Underground,Day,37,1259.3750002026227,41.845248346034516,0.13070473766100227,74.14094383766846,5553.391237486951,24489.968599363692,1,1,1.147380980046788,1
MINE532,Jharkhand,Underground,Day,46,1017.7583137139078,33.422973270139025,1.8477078384369983,83.22100387060756,5448.911174679035,28355.08902458885,0,1,11.636295584008266,0
MINE533,Jharkhand,Underground,Night,42,1078.691402192993,25.23195978557375,0.11765949573823667,54.90765950207012,4473.563912979672,30339.98889029486,0,1,9.986277584312779,0
MINE534,Odisha,Underground,Night,52,994.1162592734747,38.51015752487,4.484376293235767,63.86420444353898,2378.242760751938,29694.84734352396,0,2,4.637313866600646,0
MINE535,Chhattisgarh,Underground,Day,48,770.1986130781042,9.874710347011245,1.509232810453674,73.260043915177,8000.0,24680.61083584327,0,6,5.401860512883557,0
MINE536,Telangana,Underground,Day,43,1243.750941064615,11.692948686690738,2.2133797540199773,100.0,6595.030764327763,18729.886737857418,0,4,0.42973393190814385,0
MINE537,Odisha,Opencast,Day,51,1375.5898309549013,5.0,3.562516709797054,73.29281192379364,5367.209789865959,20005.318118772044,0,3,5.675752353832717,0
MINE538,Jharkhand,Underground,Day,46,1354.4650788229117,18.005854598767126,0.32576886900605145,91.27833395492448,3596.155462090835,26363.16757159707,1,4,10.969395148675725,0
MINE539,Chhattisgarh,Underground,Day,39,1445.9775757905702,26.61698526704753,0.0787118934251722,75.57832753176477,4363.6894059576425,26711.12789712173,2,0,5.970378804315213,0
MINE540,Odisha,Underground,Night,47,1297.3020630044605,26.02858577932334,4.221965900618245,67.74512043843647,3847.8954842681796,19506.603132828073,0,2,2.15811187734045,0
MINE541,Chhattisgarh,Opencast,Day,46,1040.182350534929,26.493419110598804,0.7564779346169135,71.2991336382834,6016.627126915666,25222.848054446356,2,0,7.708824265651261,0
MINE542,Odisha,Underground,Day,38,1451.8991593293567,10.889431689339181,0.27617817299071096,72.47370431956678,4815.003469022201,28156.121784858915,0,4,3.1403083811690298,0
MINE543,Chhattisgarh,Underground,Day,41,792.7447380474196,33.03154742614022,1.2639583053937964,84.05468608441107,3559.003369968201,19243.866712464278,0,1,5.5102558191009905,0
MINE544,Jharkhand,Opencast,Night,44,929.7985852462559,27.396275182389978,1.8241297253805104,95.61916901364832,3935.0938810502616,30524.98600902207,0,1,4.68007479945928,0
MINE545,Telangana,Underground,Night,30,910.7399785730265,32.330542814659985,0.06292066105251143,80.39521271529482,5845.425771083886,23112.344257200875,1,2,3.3595293331832288,0
MINE546,Jharkhand,Underground,Day,49,1524.0168177417931,6.072378224099481,0.6428794296750093,92.80616518112633,6420.117416184574,31288.065562883254,0,1,8.88276529299343,0
MINE547,Telangana,Underground,Night,39,1482.8365542420227,28.114908587977897,0.06669969938979185,60.52815393555471,6333.997876183495,22332.737771120497,1,1,15.071683603623192,0
MINE548,Chhattisgarh,Opencast,Day,40,1346.1915711134984,13.122347600824732,1.0906111998609715,68.78054236778954,5408.438478064773,19866.872585579105,1,0,0.03658305731737664,0
MINE549,Odisha,Underground,Day,42,1521.5789595635392,21.02676747448638,4.509496081330378,64.13546198688499,4196.850157436836,22709.315050791403,1,1,18.986149259289718,0
MINE550,Jharkhand,Opencast,Day,52,936.2151652764036,30.34364898636383,8.108603546466451,79.71666886312279,2000.0,24524.2593846134,1,2,5.0151275495761,1
MINE551,Telangana,Underground,Day,42,1304.5785359582942,25.91093606255913,2.026966909372242,69.6156242223088,4856.592028569866,23057.600466142594,2,0,8.444907703488301,0
MINE552,Jharkhand,Opencast,Day,52,1162.4476714850507,16.484600202206813,0.35260985123138233,85.94659405551293,4497.805489387079,23919.992892134433,0,2,13.54736735007729,0
MINE553,Telangana,Opencast,Night,39,1454.064631165474,25.06273156184418,4.72571908973951,61.034974325513375,4667.978515585624,26669.82574838095,0,2,4.405998928955711,0
MINE554,Jharkhand,Opencast,Night,44,1165.4327302343406,9.68464684756357,1.452365069606867,75.64546459981922,4564.676816439847,24144.103151018004,1,0,12.611568804124367,0
MINE555,Telangana,Underground,Night,53,1084.5171334769757,36.50267395898296,0.3338792837581529,85.30286866518384,2908.4854056610116,24669.438030239966,1,2,1.3688673887261706,0
MINE556,Telangana,Opencast,Day,43,1362.272555568297,22.947159805037487,5.095096680057117,44.02045837439084,5168.890268221423,16453.86800398702,0,2,1.2135399325700682,0
MINE557,Chhattisgarh,Underground,Day,52,1462.85075015737,36.18549944255326,2.833251901727956,100.0,5258.65957683822,26958.490080052365,0,3,7.499800211351809,0
MINE558,Telangana,Underground,Night,44,999.4964415459594,19.73468312903957,2.6313383481697934,70.75272172680187,5318.806538471591,24553.98351154166,0,1,14.28925033706301,0
MINE559,Chhattisgarh,Underground,Day,58,1181.677298594287,19.76424011593417,2.4701063598682547,44.62440129485741,5635.892404288064,33051.46490241436,0,1,15.607045625528917,1
MINE560,Telangana,Opencast,Day,58,882.4678099075041,17.358132133621535,0.44713683585560293,77.37140847865179,5224.861973905948,20302.17416373021,0,1,7.224670349788378,0
MINE561,Odisha,Opencast,Day,46,450.5816947521182,33.76173931693076,0.47399487884769226,75.50165201959726,4007.964706153307,15958.523357502429,2,2,5.2182967483812694,0
MINE562,Odisha,Opencast,Night,44,1260.1378894241186,17.90568842671524,2.3313832598484923,73.7715843064126,4414.995782500691,28090.34246965021,1,2,2.8179127660314984,0
MINE563,Odisha,Underground,Day,37,1382.6716068763897,31.445954324151764,0.4962119477579301,89.8678666939,4609.349840704052,26732.635091565004,0,2,27.38430649927435,0
MINE564,Telangana,Underground,Day,49,1278.6200427260176,21.175476023307098,1.1548986678773745,86.21167457140584,4629.239338927942,19957.83489734427,1,1,2.696505429173948,0
MINE565,Chhattisgarh,Opencast,Night,43,615.1314846736899,5.240367001083804,3.046537181024495,79.46814286535768,5697.861187166076,17351.25522497954,2,1,9.54313556178559,0
MINE566,Chhattisgarh,Underground,Day,47,1094.7451709770576,19.29685932213534,3.0645141436690744,81.75233450919971,5272.402503626989,32686.98365342145,0,1,5.314736663101408,1
MINE567,Telangana,Underground,Day,48,534.4956719846756,13.208917856371517,1.2075703029661244,73.4346232584287,6992.812127483944,32070.551953033908,0,2,6.564609032060367,0
MINE568,Odisha,Underground,Day,42,1610.9103322962555,25.339027236823377,3.142261562509215,100.0,7147.762775861607,12562.716206469353,1,3,3.500129379830609,0
MINE569,Odisha,Underground,Day,43,874.1836253645743,13.095922643255097,3.648009153726514,52.8120597246335,4595.57949913671,22708.884853717496,1,2,23.431564701462676,0
MINE570,Chhattisgarh,Underground,Night,52,1576.621082837969,34.259751007146164,2.1271221536587115,77.09477511323846,2000.0,33320.960273919496,0,1,5.935230909830934,0
MINE571,Odisha,Underground,Day,42,1483.7608931052437,24.089241396469728,0.5186450066360098,75.9753694678317,5984.19895935272,22619.687211110664,3,0,19.440410022505095,0
MINE572,Jharkhand,Underground,Day,35,929.8228942391816,23.22404005241261,0.6404429814307296,87.1992060909689,3851.548393215535,22546.938829866736,0,4,0.05334264347394842,0
MINE573,Chhattisgarh,Underground,Night,43,860.1645146196765,31.558921377875826,0.7562091553759345,62.34219183862651,3538.219293802792,23586.203361853157,0,0,5.951400666718185,0
MINE574,Odisha,Opencast,Night,48,1305.1110649159016,34.639069340758624,0.24841650887401207,48.84491096405196,4021.86567001276,19395.515131159205,0,2,8.840782910489088,0
MINE575,Chhattisgarh,Underground,Night,43,946.7027888450787,24.799012482303482,0.6380967717986442,77.3523452414729,3964.0283438224724,16476.121278859777,0,2,9.567643259799098,0
MINE576,Jharkhand,Underground,Day,37,1230.7453926474623,17.287997004507094,0.4702278836185304,79.21845738327906,5234.723772126471,30262.73655367374,1,2,16.47544547123868,0
MINE577,Chhattisgarh,Underground,Day,46,1055.1517227579245,7.260303838878706,1.2151457539632453,97.34399114171474,2628.6770650485296,15785.31546876162,3,2,0.03087927223287862,0
MINE578,Chhattisgarh,Underground,Night,45,665.65247566031,18.1395024296482,4.781468005215821,55.94456930512371,3206.7351050500783,26236.35726054378,0,2,0.002311496418308482,0
MINE579,Chhattisgarh,Opencast,Night,62,530.8595942626623,18.827877533520386,0.22070215509735983,92.3204065007508,4911.7902650369,29432.89746378825,3,0,4.474106690102214,0
MINE580,Chhattisgarh,Opencast,Day,56,1268.0052745483792,26.07057452992297,2.5478460102942386,100.0,5247.53283649597,17743.868505494207,2,0,0.20811933295789875,0
MINE581,Jharkhand,Underground,Day,48,1031.5326761008123,21.548531188619727,2.3249133298040343,69.33352668716284,5269.849973923214,20378.657987024642,0,1,25.6924797961624,0
MINE582,Telangana,Underground,Day,50,1034.0730549257603,31.87932972051428,0.2013081028314722,55.635866707601636,3555.5564652800413,31065.895941957948,1,1,1.757787711518371,0
MINE583,Chhattisgarh,Opencast,Night,49,1408.7591517281355,18.870167287293107,5.116824072323614,68.89538450439943,3326.081220880512,27664.4586011352,0,1,4.479431218909904,0
MINE584,Chhattisgarh,Opencast,Day,50,1552.0326829897335,24.429588331470583,1.6808466982251624,75.2100745105707,3892.038199454497,21913.571465605564,1,1,0.44160466944627175,0
MINE585,Odisha,Underground,Day,37,1118.2365835914572,36.839874431968894,0.9042504764008378,83.45681812510372,4787.84730274167,31011.245016805857,0,1,5.167720884773823,1
MINE586,Chhattisgarh,Underground,Day,46,1097.8203879270416,28.418252139549665,2.825593605588225,66.12907905242929,6282.57284312706,31032.67861727151,1,1,3.3457552628885754,0
MINE587,Odisha,Underground,Night,44,1350.0429099341652,24.399624583114356,0.5951024478285709,98.32797801221014,2043.0753770750998,26345.263465078537,0,0,0.31981607802610024,1
MINE588,Telangana,Opencast,Night,56,792.9193290901273,18.98055558064823,2.365139237777371,58.28201527487907,4235.12549164996,20499.198860631685,2,1,2.8570858610035272,0
MINE589,Jharkhand,Underground,Day,53,1266.9459164243092,18.667686032850227,0.08104242862716245,48.911922717408004,2900.7858707697555,22932.756482641023,2,2,3.4765726005622897,0
MINE590,Jharkhand,Opencast,Night,45,1365.5657915466463,16.493867470480524,3.657777052204323,91.60065636430976,2517.3087871758125,26431.93371977695,0,3,30.0,0
MINE591,Telangana,Underground,Night,46,1404.0690625252887,19.589931342171006,1.189033572170298,40.88068453190701,5660.34797441378,24057.02585426256,0,1,1.631348575061656,0
MINE592,Jharkhand,Underground,Day,28,618.9741892492606,32.55665838744314,2.0250136727774453,71.93805346690925,5153.549489399206,29694.78589117426,0,2,5.508815308307876,1
MINE593,Telangana,Underground,Day,64,971.5934190573178,22.781117287077315,0.5000991366102222,100.0,5039.3202191367145,17351.129599453317,1,4,30.0,0
MINE594,Telangana,Underground,Day,50,936.5210241529601,11.502269306187689,2.2606623887375696,74.81934670560102,5605.231007677192,17528.682354668807,0,0,10.992166845876968,0
MINE595,Telangana,Underground,Night,48,1229.9660863227639,42.68169293059783,2.958928094692814,58.18848523955626,3924.3373238806366,25904.355557412164,1,1,30.0,0
MINE596,Jharkhand,Underground,Day,59,1344.2233739303952,28.19965191145163,1.2819186829543778,74.1390380431981,3980.834980399766,22542.277930965476,0,1,24.159698039524464,0
MINE597,Odisha,Underground,Night,51,1649.0131222337945,10.930565994868306,1.9232401345764005,74.237988170707,7122.8767400670895,21864.756926511294,0,4,4.707094713695896,0
MINE598,Telangana,Opencast,Night,47,1051.510355889578,20.581510727591763,1.218810672693252,77.40974910529675,4204.114734888511,16159.716404128014,0,0,8.343752835203738,0
MINE599,Chhattisgarh,Underground,Day,49,1050.7282505072358,26.10886382828418,4.490357061428018,84.9339447323943,5382.158535664909,25097.729223990907,0,1,0.8192228498057771,0
MINE600,Jharkhand,Underground,Night,58,1544.9016056636242,42.04592093297377,1.3777891933095567,59.41333247448391,4507.657849155978,24736.22445999617,1,1,4.073104529931417,0
MINE601,Telangana,Opencast,Day,47,1288.9730815590915,13.918875417411307,3.6879005518299985,100.0,2282.0897639059017,28267.394909758703,3,2,11.589052549048953,0
MINE602,Telangana,Opencast,Day,41,1580.295453356392,34.760407193559466,3.2324423161303155,78.67671426558927,2046.445195438478,25344.53066560486,0,1,4.9271261345520045,0
MINE603,Chhattisgarh,Opencast,Night,43,1286.618400902951,38.99486426972343,1.0569774754922823,85.90191069602706,3805.218936072114,24336.979608797516,1,2,8.491072070332757,0
MINE604,Odisha,Opencast,Night,38,852.8650143860187,18.713456949254297,0.5229489996803647,65.57775900366536,5767.321502003987,30885.003183951685,0,1,9.586097325539619,0
MINE605,Odisha,Underground,Day,34,800.0614935666581,22.224863811397665,1.042028478964713,94.295732054933,5445.949987963204,18437.66348275725,1,1,2.046228274562592,0
MINE606,Odisha,Underground,Night,35,734.5463252823213,14.636907526262297,3.499900093680927,71.14421386780403,5596.892597068841,27681.94609423788,0,1,14.595365650378415,0
MINE607,Telangana,Opencast,Night,48,1398.615550427542,22.96538858919695,0.5165897046667026,79.16328770240298,3315.5445852764215,16644.26417602326,1,0,4.311001532791982,0
MINE608,Telangana,Underground,Day,37,1556.5790469261024,24.63410025657069,1.4865090762982816,61.00340884219336,6439.046988146776,20808.190599995964,2,0,1.6516966855008781,0
MINE609,Telangana,Underground,Night,68,1754.8086424159142,31.596499980823705,3.280791890280041,60.0460256039681,3342.128039776339,18936.71433688343,0,1,14.038961028525256,0
MINE610,Jharkhand,Opencast,Day,39,1452.931599696972,35.90183471020447,0.8722944802435189,85.32307959679324,4755.389278403963,28909.71267725959,1,2,3.786814849925783,0
MINE611,Chhattisgarh,Underground,Day,57,1548.8515732604958,17.51903935378353,2.055616084638298,68.3458975468892,4487.577252110716,24672.94883202303,0,1,9.71281427362376,0
MINE612,Telangana,Underground,Day,30,1025.9951002038947,5.326749357740056,0.5637488034635579,62.192653687434344,4291.3514156224965,24932.483777035115,0,0,5.559023893210925,0
MINE613,Chhattisgarh,Underground,Night,46,853.075254976843,24.787552207237578,0.23144906373806018,65.35224986959454,6106.310565954728,19466.335061352744,0,2,3.367415256784117,0
MINE614,Chhattisgarh,Underground,Night,41,1455.023799725266,27.935375299686406,3.163492044284742,85.48429607576132,3653.867375800847,23501.532520335553,0,1,11.620566797737084,0
MINE615,Odisha,Underground,Day,47,1325.3042256718202,27.494176876850418,0.20843039558894402,65.56443208194584,2880.4736931456864,21182.67348345444,0,2,6.147402104377409,1
MINE616,Jharkhand,Underground,Day,40,1232.2333123022677,21.73326752490956,0.6332097191395866,73.23517602596753,4523.994583447703,26917.27507427108,0,1,3.4665275821853996,0
MINE617,Telangana,Opencast,Night,40,1316.211444189897,26.247520996639345,3.863552911813168,75.22541625430645,4020.2079188561684,20044.544323341932,0,2,0.812574610517264,0
MINE618,Odisha,Underground,Day,42,1296.9556447374619,40.154448083522475,0.8507314988758468,46.23976670984551,8000.0,31648.97182602538,0,0,15.806315218544523,0
MINE619,Odisha,Underground,Night,30,1585.1450579560683,28.817341689625092,7.227198873484936,52.933103919397226,5311.80897172797,16622.097751879526,1,3,0.25279739109775284,0
MINE620,Telangana,Opencast,Night,52,1588.4956754450868,21.266315749969156,7.797654386165731,80.04416833871343,4008.791309737651,20967.400837717192,2,0,13.923999567662099,0
MINE621,Chhattisgarh,Opencast,Day,39,1363.2661057021041,19.99802182904004,0.6247038265092514,63.944559582709545,3232.666116975496,33386.00254983048,0,3,3.123588909457286,0
MINE622,Odisha,Opencast,Night,34,1453.7408617688784,23.301476423222695,0.08368299109032803,90.85087366920628,2243.6539073174586,22824.306260189827,0,2,7.1387131499322205,0
MINE623,Chhattisgarh,Opencast,Day,42,1354.2187657274328,41.36739961830639,2.4419889367714163,89.50210656375816,3269.7370971150804,18425.60667797794,0,0,17.875272086939653,0
MINE624,Jharkhand,Underground,Night,34,1061.6490803896143,23.166992904738027,1.1992645048696555,85.78752999533155,4637.930126110958,26095.357812688344,2,0,1.1517011151919372,0
MINE625,Chhattisgarh,Underground,Night,50,1426.969402473942,24.80205655479292,0.21239471800396328,100.0,6212.794381913724,22623.03878892729,1,1,5.8583222778630155,0
MINE626,Jharkhand,Underground,Night,45,781.6514793422215,20.17686429063697,2.458737257907183,73.75366008385225,5846.026970865503,20820.64872190847,0,1,10.120315244745413,0
MINE627,Chhattisgarh,Underground,Day,42,1516.1674656887649,35.98983357441965,0.06334237628756041,84.73322888855759,4774.913797975655,19520.645946006414,0,1,9.919695312152816,0
MINE628,Odisha,Underground,Night,46,841.6431180701895,44.59837254744675,4.083469956118172,66.23398535105953,4112.198801157018,38841.86802812971,0,1,5.220401950185208,0
MINE629,Odisha,Underground,Day,46,1285.7409860384198,29.506130494313883,0.29851457862861913,100.0,4822.574827694585,23742.24049907932,0,1,6.860943044706661,0
MINE630,Jharkhand,Opencast,Day,50,946.4538124721523,25.827729037854258,0.2723540727896467,100.0,3877.6344030185087,15372.163198335615,2,4,9.918054235686913,0
MINE631,Telangana,Underground,Day,37,1366.016694922328,25.36782833174235,0.3863742629858922,75.17820651776688,6562.03679491665,32468.548795027673,2,5,12.873174399710967,0
MINE632,Jharkhand,Underground,Day,42,1189.8224322216274,5.0,6.4511141139538495,80.79879344857788,4272.971782469904,28055.35452555285,0,0,10.042897243811506,0
MINE633,Jharkhand,Underground,Day,49,721.5732125510003,32.451508642848175,2.362918691362175,95.38946399047208,4396.394570103927,21167.66784490106,1,0,3.058743990485117,0
MINE634,Chhattisgarh,Underground,Night,49,1326.2098893055436,26.341664159958434,3.232638423355376,72.79290742778839,2000.0,20334.40455656929,0,0,30.0,1
MINE635,Chhattisgarh,Underground,Night,48,1026.6237669501868,29.28342050660725,1.0137833628572155,65.15063893800443,4265.4781841726835,28367.363980791153,0,4,3.990348228066686,0
MINE636,Jharkhand,Opencast,Day,54,1464.3440162440106,17.885378059162953,0.8198884312148088,88.10984626510324,5503.780965557929,23765.408362552727,2,1,0.17338255081575873,0
MINE637,Odisha,Underground,Night,41,1200.3977066203222,21.155431210229082,0.5344103431841776,76.17658869125505,3218.7329075537455,15370.110907774493,1,3,3.1526913057261505,0
MINE638,Chhattisgarh,Underground,Day,43,1318.6262956164114,20.88975063496827,1.3103469057261032,77.7449167446789,3599.1355986086246,33936.199823023344,0,1,0.9570188651780261,0
MINE639,Telangana,Underground,Night,48,912.7293134954364,35.21622984073039,1.6051596568068953,62.48592985398052,5451.253221280398,22830.047688920215,0,1,0.9063183692258124,0
MINE640,Chhattisgarh,Opencast,Night,48,1023.2003305717915,21.212401633969066,1.9981213800191633,49.234917774549054,2728.011331778336,32477.85868241213,2,2,2.314468401477911,0
MINE641,Chhattisgarh,Underground,Day,43,1062.4084091696745,45.826603221097976,0.5944374818532091,78.54213614818651,5769.361209050302,31392.174789828576,1,2,0.3839694151264791,0
MINE642,Telangana,Underground,Night,50,1457.0107440727668,29.308624190150375,5.938339636146342,88.57443062241299,3861.4273317922775,19994.95227758593,0,1,8.164765487485193,0
MINE643,Jharkhand,Underground,Day,48,1703.2131263416468,12.243173400042684,0.3720773089967923,71.61289876385938,4033.7181354105564,30165.94932181574,0,0,0.5380832821447435,0
MINE644,Telangana,Underground,Day,48,958.4484744771371,23.714537067480432,6.742491377287457,96.546442793383,3151.345913849287,21742.787250681595,0,1,1.5908478102918788,1
MINE645,Jharkhand,Opencast,Night,54,1523.054443397304,18.483248778435843,0.029935159913430067,64.44125511876683,4953.65551251346,15666.497065980291,3,2,0.6825158663086837,0
MINE646,Jharkhand,Opencast,Day,44,549.0967746822894,5.0,1.312187211822761,59.1794331755112,7451.846382035255,22877.009169889287,1,2,0.4567571484142458,0
MINE647,Jharkhand,Underground,Day,43,841.7431796723132,40.9947094011379,0.8110337332449147,73.99154539205803,5437.796687352758,26988.187508881394,0,0,2.1814489747910746,0
MINE648,Telangana,Opencast,Day,41,912.3664631439676,32.03142542220004,1.1924889532829366,73.76111136973064,3462.857685671357,22686.31676001831,1,1,5.9387723807235915,0
MINE649,Jharkhand,Opencast,Night,53,794.2473931677832,30.332073178993127,1.691033596750769,86.54953097002834,5862.744702589771,23464.758295374493,1,2,23.404242630415787,0
MINE650,Odisha,Opencast,Day,58,724.923483063726,26.654036602997042,1.1439456988604064,63.37555763904023,4119.984544878901,30717.830224643065,0,3,14.587333051642734,0
MINE651,Telangana,Opencast,Day,52,1323.8996736413392,11.179824313075624,1.071763343312391,95.52141355222346,6149.381977713071,25532.46990145046,0,3,14.608586971890194,0
MINE652,Odisha,Underground,Night,51,1135.7796906816416,20.163828604445634,2.6389425188496762,100.0,5468.011682597235,20783.508443575236,1,0,1.3556627475772378,0
MINE653,Jharkhand,Underground,Night,52,1313.821619281533,33.41780774784013,2.3159366845912546,74.41283959547488,2000.0,28510.151618336633,1,1,2.1543096427331263,0
MINE654,Chhattisgarh,Underground,Day,41,1407.1418058364538,14.487799702174973,3.5827744614649766,93.74565630276479,3295.104440453967,25988.377834771225,1,2,0.5562827584298562,0
MINE655,Jharkhand,Opencast,Day,51,1279.68509795176,5.0,0.5752547645332876,59.1525439406211,5633.262267402468,12391.975992689786,2,2,10.550328353537079,0
MINE656,Odisha,Underground,Day,54,1397.328952845112,22.72893992219074,1.8808006414014076,91.12832311772874,4681.988726574021,27141.764568857245,0,3,0.5066123093923073,0
MINE657,Odisha,Opencast,Day,48,1179.1403141273192,23.582424459724614,1.759892462657729,90.70914612839194,3271.492862750579,26959.14353858051,0,1,5.694491400351594,0
MINE658,Telangana,Opencast,Day,41,843.9019835082765,26.35563416414709,0.9232387459093168,87.95155920284819,3739.6925814074248,25100.6056479043,3,1,1.9939745446915542,0
